gauge_id p_mean pet_mean et_mean aridity p_seasonality asynchronicity frac_snow high_prec_freq high_prec_dur high_prec_timing low_prec_freq low_prec_dur low_prec_timing
84095000 4.26808 2.29540 2.79082 0.53781 0.25691 0.00847 0.00000 22.65000 1.20479 djf 249.95000 4.53218 jja
84095500 4.38048 2.29939 2.78031 0.52492 0.29584 0.00635 0.00000 22.15000 1.21703 djf 246.15000 4.36436 jja
84150100 4.67849 2.33045 2.79563 0.49812 0.40406 0.01270 0.00000 22.00000 1.19565 djf 250.75000 4.50989 jja
84249998 4.28010 2.31466 2.44341 0.54079 0.27220 0.02895 0.00000 22.45000 1.16927 djf 252.10000 4.45406 jja
84300000 4.23036 2.31466 2.44341 0.54715 0.30073 0.02895 0.00000 22.05000 1.16053 djf 249.00000 4.35696 jja
84520000 4.71617 2.27790 2.73288 0.48300 0.37159 0.01270 0.00000 22.55000 1.18373 djf 253.35000 4.45255 jja
84520010 4.66796 2.27790 2.73288 0.48799 0.34370 0.01270 0.00000 22.25000 1.17105 djf 249.95000 4.40441 jja
84551000 4.42619 2.25108 2.74214 0.50858 0.31685 0.01270 0.00000 22.15000 1.16579 djf 252.00000 4.58182 jja
84559800 4.55470 2.28564 2.70031 0.50182 0.34612 0.00000 0.00000 21.05000 1.17598 djf 242.70000 4.19171 jja
84560000 4.50344 2.28564 2.70031 0.50753 0.34775 0.00000 0.00000 20.80000 1.17183 djf 241.55000 4.17907 jja
84580000 4.37894 2.29914 2.63165 0.52504 0.33331 0.00000 0.00000 20.05000 1.16570 djf 238.05000 4.13640 jja
84598002 4.61599 2.39373 2.86376 0.51857 0.39583 0.00635 0.00000 22.25000 1.17414 djf 247.95000 4.39628 jja
84600000 4.55010 2.39373 2.86376 0.52608 0.39126 0.00635 0.00000 21.90000 1.17112 djf 245.65000 4.36711 jja
84949000 4.79175 2.30115 2.60199 0.48023 0.23280 0.04270 0.00000 22.55000 1.19947 djf 252.55000 4.41135 jja
84949800 4.72025 2.30115 2.60199 0.48751 0.22985 0.04780 0.00000 22.15000 1.17507 djf 248.90000 4.34380 jja
84950000 4.65986 2.30115 2.60199 0.49382 0.23121 0.04780 0.00000 21.80000 1.16890 djf 247.75000 4.28633 jja
85400000 4.91323 2.40491 2.42257 0.48948 -0.02405 0.08950 0.00000 21.90000 1.18378 son 233.45000 4.01807 jja
85438000 4.74098 2.29480 2.49096 0.48403 -0.00224 0.08147 0.00000 24.70000 1.18465 son 257.95000 4.60625 jja
85470000 4.15604 2.30472 2.26347 0.55455 0.01320 0.08307 0.00000 25.60000 1.22196 son 267.25000 4.98601 jja
85480000 4.19566 2.30751 2.26312 0.54997 0.00505 0.08580 0.00000 24.90000 1.21168 mam 261.00000 4.78460 jja
85600000 4.27277 2.32560 2.26627 0.54428 0.00166 0.07890 0.00000 24.35000 1.17918 son 252.65000 4.52778 jja
85610000 4.51668 2.25358 2.39324 0.49894 -0.04030 0.10635 0.00000 26.25000 1.17188 mam 276.70000 5.40430 jja
85623000 4.44459 2.30091 2.31908 0.51769 -0.03687 0.10030 0.00000 25.10000 1.17840 son 264.70000 4.87926 jja
85642000 4.66666 2.37172 2.36278 0.50823 -0.01860 0.08889 0.00000 22.15000 1.15365 son 228.25000 3.94555 jja
85900000 4.59787 2.35211 2.35253 0.51157 -0.02502 0.10122 0.00000 22.20000 1.15325 son 229.55000 4.04137 jja
86100000 4.76736 2.33084 2.66409 0.48892 0.14105 0.05410 0.00000 22.15000 1.18767 djf 245.25000 4.29886 jja
86160000 5.00398 2.28677 2.55663 0.45699 0.11298 0.06160 0.00000 22.85000 1.16582 djf 246.05000 4.39768 jja
86410000 4.85230 2.31760 2.44161 0.47763 0.01825 0.07680 0.00000 22.90000 1.18041 son 244.40000 4.29148 jja
86420000 4.94446 2.33217 2.51454 0.47167 0.00812 0.08840 0.00000 24.50000 1.18072 son 258.30000 4.73077 jja
86480000 5.05293 2.40130 2.48183 0.47523 0.00775 0.09515 0.00000 22.50000 1.15681 son 247.80000 4.33975 jja
86500000 5.01777 2.37934 2.50738 0.47418 -0.00059 0.09515 0.00000 22.60000 1.17403 son 245.65000 4.29458 jja
86510000 4.84204 2.29534 2.56933 0.47404 0.02893 0.06877 0.00000 21.05000 1.16298 son 230.15000 4.02712 jja
86560000 5.07008 2.37739 2.52847 0.46890 -0.02099 0.09743 0.00000 22.75000 1.18490 son 244.55000 4.28659 jja
86580000 5.02412 2.37739 2.52847 0.47319 -0.03427 0.09922 0.00000 22.55000 1.18063 son 242.55000 4.23668 jja
86700000 4.83690 2.26475 2.65050 0.46822 -0.05874 0.10210 0.00000 23.50000 1.16049 jja 254.20000 4.57606 jja
86745000 4.93996 2.28157 2.53702 0.46186 -0.04427 0.10250 0.00000 23.75000 1.17284 jja 249.70000 4.36157 jja
87160000 4.95251 2.29902 2.65524 0.46421 0.00940 0.06730 0.00000 22.80000 1.14000 son 243.40000 4.27018 jja
87170000 4.82740 2.29970 2.66403 0.47639 -0.00650 0.07390 0.00000 22.40000 1.15762 son 239.75000 4.16594 jja
87270000 4.67699 2.30075 2.65168 0.49193 -0.02334 0.07390 0.00000 22.35000 1.16406 son 239.40000 4.16348 jja
87317060 4.49438 2.51938 2.83155 0.56056 0.10307 0.05653 0.00000 22.60000 1.18635 djf 248.75000 4.37940 jja
87380000 4.38933 2.32407 2.65782 0.52948 -0.01959 0.08495 0.00000 23.25000 1.17722 son 245.15000 4.32745 jja
87382000 4.35842 2.33221 2.63808 0.53511 -0.02562 0.08495 0.00000 23.10000 1.17557 son 244.85000 4.31834 jja
87399000 3.89613 2.55480 2.44291 0.65573 -0.08939 0.11100 0.00000 24.25000 1.17150 jja 254.80000 4.56222 mam
88750000 4.11973 2.20510 2.34598 0.53525 -0.02312 0.14780 0.00000 25.00000 1.25313 jja 272.85000 5.27246 djf
88850000 4.30378 2.20789 2.31048 0.51301 -0.02522 0.14713 0.00000 24.80000 1.23383 jja 267.55000 5.00093 jja
