gauge_id gauge_name gauge_region gauge_lat gauge_lon area_ana area_gsim area_gsim_quality
60478600 dom_bosco_-_cabeca_de_veado parana -15.85580 -47.85720 32.15000 31.23680 high
60479200 paranoa_barragem_-_ceb parana -15.79560 -47.78440 1015.00000 997.81020 high
60480000 paranoa_-_jusante_barragem parana -15.79170 -47.76580 1017.00000 1008.93100 high
60480045 montante_lancamento_ete_paranoa parana -15.79110 -47.76220 nan nan nan
60480055 paranoa_montante_sao_bartolomeu parana -15.80560 -47.70690 nan nan nan
60480200 fazenda_sao_sebastiao parana -15.82420 -47.67420 nan 15.41570 low
60480310 taboca parana -15.87530 -47.72280 54.00000 55.48180 high
60480500 papuda_-_agr._sao_sebastiao parana -15.90140 -47.76250 nan 51.57010 high
60480550 papuda parana -15.89250 -47.72280 69.50000 69.44930 high
60490000 df-18_/_br_251 parana -15.94780 -47.66780 2132.00000 2133.40400 high
60491000 cachoeirinha parana -16.03560 -47.68530 98.90000 95.88520 high
60492000 santana parana -16.05080 -47.74420 146.00000 149.46160 high
60492200 bartolomeu_-_fazenda_recreio parana -16.06330 -47.67970 2360.00000 2355.36000 high
60495000 rio_pamplona parana -16.43170 -47.69140 283.00000 266.99640 medium
60500000 uhe_batalha_rio_sao_bartolomeu parana -16.53750 -47.80060 4130.00000 4112.97600 high
60510000 fazenda_buriti parana -16.92250 -47.90780 nan 14699.84000 high
60510010 engenheiro_amorim parana -17.03610 -47.94080 nan 15077.97000 high
60540000 uhe_corumba_i_rio_piracanjuba parana -17.13140 -48.13720 3680.00000 3667.85700 high
60544000 silvania parana -16.65190 -48.60610 nan 66.51920 high
60544100 jusante_de_silvania parana -16.65440 -48.60970 62.00000 nan nan
60544990 uhe_corumba_i_montante_1 parana -17.32830 -48.23920 20700.00000 20548.10000 high
60545000 pires_do_rio parana -17.32720 -48.23860 nan 20548.10000 high
60555000 fazenda_rio_dos_bois parana -16.83580 -48.65560 380.00000 nan nan
60564000 uhe_corumba_i_rio_do_peixe parana -17.53310 -48.50690 3310.00000 3274.24900 high
60565000 rio_do_peixe parana -17.57310 -48.49750 nan 3316.87800 high
60570080 uhe_corumba_i_barramento parana -17.98780 -48.53280 27800.00000 nan nan
60590000 fazenda_papua parana -17.70000 -48.85000 nan 2368.65700 high
60591000 uhe_itumbiara_jusante_ponte_go-213 parana -17.74780 -48.84420 2410.00000 2413.11200 high
60610080 uhe_itumbiara_barramento parana -18.40810 -49.09890 94700.00000 nan nan
60615000 fazenda_cachoeira parana -18.69830 -48.78060 195.00000 193.65250 high
60620000 ponte_rio_piedade parana -18.55000 -49.16670 nan 1700.62200 high
60625080 uhe_cachoeira_dourada_barramento parana -18.50190 -49.49140 99700.00000 nan nan
60635000 inhumas parana -16.34640 -49.49420 532.00000 526.23770 high
60640000 montante_de_goiania parana -16.61360 -49.27970 1740.00000 1723.49300 high
60642000 captacao_joao_leite parana -16.63170 -49.24390 765.00000 784.60290 high
60645000 goiania parana -16.65280 -49.21690 nan 2800.35800 high
60650000 jusante_de_goiania parana -16.68110 -49.19640 2830.00000 2831.85500 high
60653000 ribeirao_das_caldas parana -16.45810 -48.89720 51.00000 50.81090 high
60654000 fazenda_sucuri parana -16.91360 -49.10470 1290.00000 1285.62600 high
60655000 fazenda_bonita_de_baixo parana -16.95720 -49.07640 nan 4983.19900 high
60664800 jusante_barra_do_quati parana -16.75560 -49.41250 nan 16.56920 low
60665000 professor_jamil parana -17.25360 -49.27500 1250.00000 1239.20300 high
60670000 usina_rochedo parana -17.40970 -49.22250 nan 6132.31400 high
60675000 aloandia parana -17.75310 -49.45750 nan 9530.55000 high
60680000 ponte_meia_ponte parana -18.34890 -49.60170 11500.00000 11492.79000 high
60700000 anicuns parana -16.46530 -49.94280 nan 557.05200 high
60715000 fazenda_boa_vista parana -17.10690 -49.68830 4640.00000 4625.55900 high
60750000 fazenda_nova_do_turvo parana -17.07920 -50.28940 2640.00000 2637.11400 high
60765000 barra_do_monjolo parana -17.73220 -50.18080 7890.00000 7828.28200 high
60772000 fazenda_santa_maria parana -17.98080 -50.24690 17300.00000 17153.49000 high
60774000 montividiu parana -17.35920 -51.07530 1020.00000 983.21640 high
60778000 fazenda_monte_alegre parana -17.33080 -50.77420 808.00000 814.31060 high
60781000 ponte_rodagem parana -17.32580 -50.68190 5950.00000 5866.10700 high
60785000 fazenda_pinheiro parana -17.45000 -50.71670 nan 1203.46600 high
60785005 fazenda_paraiso parana -17.46580 -50.77420 1170.00000 1155.67000 high
60790000 ponte_rio_verdao parana -17.54110 -50.55640 8750.00000 8646.12400 high
60794000 pch_ype_jusante parana -17.74310 -50.45360 9837.00000 nan nan
60795000 fazenda_bauzinho parana -17.91670 -50.38330 nan 256.71350 high
60798000 maurilandia parana -17.96780 -50.33250 12800.00000 12676.28000 high
60805000 ponte_sul_goiana parana -18.07060 -50.17170 nan 30429.13000 high
60805050 fazenda_rio_dos_bois parana -16.83580 -48.65560 nan 372.55840 high
60810000 fazenda_alianca parana -18.10470 -50.03140 1360.00000 1351.33200 high
60811000 bom_jesus_de_goias parana -18.21280 -49.75330 148.00000 nan nan
60835000 fazenda_paraiso parana -19.23690 -48.56670 1510.00000 1511.15300 high
60842000 ponte_br-153_(posto_tejuco) parana -19.03940 -49.00920 3760.00000 3760.45000 high
60845000 ituiutaba parana -18.94080 -49.44970 6310.00000 6320.52900 high
60848000 ponte_br-153_(faz._n0ssa_senhora_aparecida) parana -19.50190 -48.85860 830.00000 822.62740 high
60850000 fazenda_buriti_do_prata parana -19.35970 -49.18030 2460.00000 2448.87300 high
60855000 ponte_do_prata parana -19.03560 -49.69720 5230.00000 5223.88700 high
60856000 ponte_br-365_(faz.boa_vista) parana -18.88470 -50.00500 756.00000 752.74530 high
60870000 quirinopolis parana -18.49830 -50.52860 1630.00000 1633.13100 high
60877080 uhe_sao_simao_barramento parana -18.98890 -48.19030 170898.20000 nan nan
60885000 ponte_rio_claro parana -17.91640 -51.74890 nan 4521.36300 high
60895000 ponte_rio_doce parana -17.86080 -51.39000 1280.00000 1266.79700 high
60900000 ponte_br-364 parana -18.30080 -51.14690 nan 2657.84500 high
60901800 uhe_cacu_barramento parana -18.53060 -51.14780 12050.00000 nan nan
60903800 uhe_barra_dos_coqueiros_barramento parana -18.72170 -51.00330 12573.00000 nan nan
60905000 cachoeira_alta parana -18.79970 -50.97860 nan 12645.80000 high
60907000 fazenda_rondinha parana -19.07920 -50.65060 nan 13385.03000 high
60908000 uhe_eng._jose_luiz_muller_barramento parana -19.11640 -50.64170 13636.00000 nan nan
60910000 ponte_do_cedro parana -17.57940 -52.60140 638.00000 625.03140 high
60920000 itaruma parana -18.71190 -51.28000 nan 10437.10000 high
60920400 uhe_salto_barramento parana -18.80860 -51.16940 10961.00000 nan nan
60920700 uhe_salto_do_rio_verdinho_montante parana -18.94440 -50.96720 11400.00000 nan nan
60921500 uhe_salto_do_rio_verdinho_barramento parana -19.16170 -50.76190 11800.00000 nan nan
60925001 ponte_sao_domingos parana -19.20810 -50.66280 3520.00000 3528.82300 high
60930000 fazenda_formoso parana -18.40670 -52.53250 1450.00000 1426.43300 high
60940000 campo_alegre parana -18.51610 -52.09640 3190.00000 3091.32200 high
60943000 uhe_espora_barramento parana -18.67920 -51.86720 4050.00000 nan nan
60945000 ponte_rio_corrente parana -19.15830 -51.00830 nan 7016.33300 high
60950000 canastra parana -19.10030 -51.14920 6850.00000 6665.73300 high
60960000 barra_do_prata parana -18.84500 -52.21310 1200.00000 1232.91600 high
60965000 apore parana -18.98580 -51.91310 nan 4057.22000 high
60968000 cassilandia parana -19.10750 -51.72080 4700.00000 4707.70400 high
60970000 itaja parana -19.13970 -51.53360 5220.00000 5233.51800 high
61004000 ponte_do_costa parana -21.80000 -44.10000 nan 782.89990 high
61006000 fazenda_piedade parana -21.90000 -44.13330 nan 68.78440 high
61009000 bom_jardim_de_minas parana -21.94640 -44.19470 529.00000 528.08660 high
61011000 santana_do_garambeu parana -21.60000 -44.10000 nan 1171.67800 high
61012000 madre_de_deus_de_minas parana -21.49250 -44.32690 2070.00000 2055.41600 high
61014000 alagoa parana -22.17000 -44.63690 282.00000 285.88060 high
61016000 alagoa parana -22.18330 -44.65000 nan 40.55270 high
61024000 aiuruoca parana -21.97970 -44.60250 532.00000 539.63530 high
61027000 serraria parana -22.13330 -44.50000 nan 1.18730 medium
61031000 carvalhos parana -21.99830 -44.46390 104.00000 104.58360 high
61041000 fazenda_da_cachoeira parana -21.96310 -44.39470 nan 58.64570 low
61043000 mina_de_niquel parana -22.00000 -44.35000 nan 33.07850 medium
61045000 fazenda_paraiba parana -21.74500 -44.35420 383.00000 391.11300 high
61052000 andrelandia parana -21.73810 -44.30560 274.00000 280.60180 high
61060000 fazenda_laranjeiras parana -21.68890 -44.35080 1960.00000 1971.38800 high
61061080 uhe_camargos_barramento parana -21.32500 -44.61610 6230.00000 nan nan
61065001 itutinga parana -21.28110 -44.64530 nan 6289.29600 high
61065080 uhe_itutinga_barramento parana -21.29280 -44.62330 nan nan nan
61075000 luminarias parana -21.50610 -44.91560 1010.00000 991.81300 high
61078000 itumirim parana -21.32110 -44.87190 1820.00000 1818.95000 high
61078600 uhe_porto_colombia_rio_capivari parana -21.33750 -44.87250 nan nan nan
61080000 vargem_do_engenho parana -21.18330 -43.63330 nan 16.73290 medium
61081000 fazenda_loschi parana -21.25000 -43.66670 nan 117.47570 low
61085000 campolide parana -21.27940 -43.81440 569.00000 552.01040 high
61087000 fazenda_da_conquista parana -21.31670 -43.71670 nan 55.72270 high
61088000 usina_barbacena parana -21.26670 -43.70000 nan 176.79080 high
61089998 barroso_-_montante parana -21.18330 -43.96670 nan 1013.93400 high
61090000 barroso parana -21.18580 -43.97970 1040.00000 1008.92600 high
61093000 alfredo_vasconcelos parana -21.13110 -43.65610 nan 20.72390 high
61095000 fazenda_bom_jardim parana -21.15000 -43.80000 nan 0.59770 caution
61100000 ibertioga parana -21.44440 -43.96330 186.00000 188.72590 high
61105000 porto_do_elvas parana -21.16470 -44.13580 828.00000 829.96580 high
61106900 uhe_porto_colombia_rio_das_mortes parana -21.09390 -44.58390 nan nan nan
61107000 porto_tiradentes parana -21.12220 -44.23330 2720.00000 2698.84600 high
61110000 carandai parana -20.95000 -43.83330 nan 118.10900 medium
61115000 usina_sao_joao_del_rei parana -21.05250 -44.21110 643.00000 605.08520 medium
61118000 penedo parana -20.98330 -44.26670 nan 275.85860 medium
61122000 vila_rio_das_mortes parana -21.19560 -44.32860 272.00000 272.08580 high
61125000 ponte_do_rio_do_peixe parana -20.90000 -44.45000 nan 119.94790 high
61135000 ibituruna parana -21.14250 -44.73970 6070.00000 5982.30200 high
61140000 bom_sucesso parana -21.03420 -44.77140 348.00000 361.10810 high
61145000 macaia parana -21.14470 -44.91390 nan 15354.70000 high
61150000 ribeirao_vermelho parana -21.18330 -45.05000 nan 15710.20000 high
61165000 cervo parana -21.33330 -45.00000 nan 0.19900 caution
61170000 carmo_da_cachoeira parana -21.45000 -45.03330 nan 223.30340 medium
61173000 usina_couro_do_cervo parana -21.34220 -45.17140 390.00000 384.63110 high
61175000 usina_nepomuceno parana -21.25720 -45.16720 nan 1015.21100 high
61176000 uhe_marechal_mascarenhas_de_moraes_rio_do_cervo parana -21.23310 -45.17360 1060.00000 1039.27900 high
61195000 ponte_fernao_dias parana -20.75000 -44.71670 nan 314.83480 high
61197000 fazenda_da_lagoa parana -20.75000 -44.73330 nan 324.24190 high
61202000 santana_do_jacare parana -20.90310 -45.13190 1620.00000 1590.61200 high
61203000 uhe_furnas_rio_jacare parana -20.45170 -45.15310 2013.00000 nan nan
61230000 porto_capetinga parana -20.66670 -45.83330 nan 25292.19000 high
61250000 fazenda_da_guarda parana -22.68780 -45.47970 109.00000 106.82840 high
61255000 vila_maria parana -22.49580 -45.24500 nan 34.73690 low
61262000 usina_de_bicas parana -22.53330 -45.33330 nan 88.98390 high
61265000 fazenda_corrego_alegre parana -22.53330 -45.45000 nan 26.83410 high
61266000 fazenda_corrego_alegre parana -22.53330 -45.45000 nan 11.44570 medium
61267000 delfim_moreira parana -22.50830 -45.28690 112.00000 111.50680 high
61269000 fazenda_agua_limpa parana -22.46940 -45.36110 nan 168.19880 high
61271000 itajuba parana -22.44580 -45.42420 869.00000 844.50260 high
61272000 itajuba parana -22.43330 -45.45000 nan 856.25530 high
61280000 bairro_santa_cruz parana -22.37060 -45.21560 268.00000 251.08970 medium
61285000 sao_joao_de_itajuba parana -22.37720 -45.44750 560.00000 541.49240 high
61295000 brasopolis parana -22.46970 -45.62190 156.00000 167.00940 medium
61305000 santa_rita_do_sapucai parana -22.25080 -45.70890 2810.00000 2782.76600 high
61315000 bairro_do_rosas parana -22.76670 -45.71670 nan 57.51830 low
61317000 posto_fiscal_rio_negro parana -22.76670 -45.75000 nan 321.07800 high
61320000 sao_bento_do_sapucai parana -22.68580 -45.73530 475.00000 476.98290 high
61323000 usina_paraisopolis parana -22.60000 -45.78330 nan 14.79370 high
61335000 cachoeira_goncalves parana -22.56670 -45.88330 nan 238.31390 high
61343000 bairro_do_analdino parana -22.55750 -45.88250 247.00000 245.23340 high
61350000 conceicao_dos_ouros parana -22.41420 -45.79140 1310.00000 1341.77200 high
61360000 cambui parana -22.60690 -46.04170 116.00000 120.69860 high
61370000 ponte_do_rodrigues parana -22.35420 -45.85390 676.00000 685.31090 high
61380000 pouso_alegre parana -22.25640 -45.98140 nan 397.01760 high
61389000 congonhal parana -22.15000 -46.08330 nan 292.44410 high
61390000 vargem_do_cervo parana -22.11670 -45.91780 486.00000 497.54960 high
61405000 usina_sao_miguel parana -22.00000 -45.00000 nan 116.46810 high
61410000 uhe_marechal_mascarenhas_de_moraes_rio_sapucai parana -22.05360 -45.69920 7330.00000 7342.42300 high
61415000 porto_santa_maria parana -21.91670 -45.28330 nan 0.19820 caution
61424900 uhe_furnas_rio_sapucai parana -21.58610 -45.66310 nan nan nan
61425000 paraguacu parana -21.58610 -45.66310 9410.00000 9317.36600 high
61429000 itanhandu parana -22.29440 -44.93670 292.00000 289.97450 high
61431000 bairro_sao_geraldo parana -21.38330 -44.96670 nan nan nan
61434000 itanhandu parana -22.28420 -44.95440 nan nan nan
61440000 itamonte parana -22.27390 -44.87190 nan nan nan
61443000 conquista parana -22.25000 -44.83330 nan 31.63490 high
61447000 usina_pouso_alto parana -22.20000 -44.96670 nan 81.49370 high
61450000 sao_lourenco parana -22.10640 -45.04750 nan 1344.73000 high
61452000 usina_silvestre_ferraz parana -22.13220 -45.15420 nan 58.97070 low
61460000 conceicao_do_rio_verde parana -21.88720 -45.07920 1840.00000 1845.19500 high
61470000 fazenda_severino_meireles parana -21.91670 -44.81670 nan 106.23040 high
61470005 cruzilia parana -21.91670 -44.81670 nan 106.23040 high
61473000 baependi parana -21.95110 -44.87970 614.00000 620.19300 high
61484000 cristina_-_montante parana -22.21030 -45.26580 73.00000 76.14630 high
61485000 cristina parana -22.21610 -45.26860 nan 72.97740 high
61486000 cristina parana -22.21610 -45.26860 nan 72.97740 high
61487000 pch_cristina_barramento parana -22.16190 -45.27720 161.00000 159.07390 high
61490000 cachoeira_mandembo parana -22.16670 -45.30000 nan 166.38950 high
61500000 fazenda_juca_casimiro parana -21.87000 -45.26220 744.00000 758.94170 high
61505000 usina_bocaina parana -21.88330 -45.18330 nan 72.75740 high
61510000 tres_coracoes parana -21.70310 -45.24750 4180.00000 4225.08600 high
61513000 cachoeira_goulart parana -21.87170 -45.34640 nan 56.50270 high
61520000 chacara_santana parana -21.67830 -45.25970 854.00000 863.78560 high
61525000 capelinha_do_campo_grande parana -21.83330 -45.43330 nan 21.81440 high
61526000 acima_da_barragem parana -21.83330 -45.45000 nan 35.50420 low
61530000 palmela_dos_coelhos parana -21.78310 -45.44280 360.00000 355.88700 high
61537000 uhe_furnas_rio_verde parana -21.61080 -45.48890 6300.00000 6343.64400 high
61540000 batista_de_melo parana -21.51670 -45.35000 nan 0.19870 caution
61545000 fazenda_da_aroeira parana -21.45000 -45.45000 nan 110.55810 high
61550000 pontalete parana -21.45830 -45.66780 nan 16548.02000 high
61565000 cachoeira_poco_fundo parana -21.78860 -46.12440 349.00000 337.42810 high
61568000 machado parana -21.68750 -45.90470 732.00000 729.54020 high
61573000 fama parana -21.44970 -45.67360 nan 16568.53000 high
61585000 fazenda_do_porto parana -21.00000 -46.00000 nan 755.74760 high
61595000 serrania parana -21.74750 -46.03190 nan 429.59690 high
61605000 usina_muzambinho parana -21.00000 -46.00000 nan nan nan
61610000 jureia parana -21.27890 -46.36080 884.00000 874.72160 high
61615000 estacao_do_areado parana -21.32110 -46.11560 nan 1451.17900 high
61635000 fazenda_sao_jose parana -21.10080 -46.09330 nan 297.76570 high
61642000 fazenda_novo_horizonte parana -21.01670 -46.08330 nan 319.85070 high
61645000 porto_carrito parana -20.95000 -46.08330 nan 24344.85000 high
61657000 sao_jose_da_barra parana -20.69560 -46.15690 nan 51710.18000 high
61661000 uhe_furnas_barramento parana -20.67170 -46.31750 52000.00000 nan nan
61680000 usina_nova_resende parana -21.11670 -46.56670 nan 9.76530 high
61685000 pch_monte_alto_jusante parana -20.77060 -46.71970 1297.00000 nan nan
61690000 usina_marambaia parana -20.79360 -46.71250 nan 1211.69300 high
61695000 itau_de_minas parana -20.73890 -46.73470 nan 1271.66500 high
61700000 usina_santana parana -20.80970 -46.80670 473.00000 470.09880 high
61710000 cgh_santana_jusante parana -20.80970 -46.80670 498.00000 nan nan
61730000 rifaina parana -20.08330 -47.38330 nan 61691.31000 high
61730080 uhe_marechal_mascarenhas_de_moraes_barramento parana -20.28420 -47.06360 59600.00000 nan nan
61734080 uhe_jaguara_barramento parana -20.02110 -47.43580 62700.00000 nan nan
61740080 uhe_igarapava_barramento parana -19.99220 -47.75830 63500.00000 nan nan
61756000 caninde parana -20.16670 -47.88330 nan 1255.01000 high
61760080 uhe_volta_grande_barramento parana -20.03440 -48.22220 67600.00000 nan nan
61770000 fazenda_carvalhais parana -21.13530 -47.01250 226.00000 226.56200 high
61772000 pch_dourados_santo_antonio_da_alegria parana -21.08560 -47.14940 449.00000 452.28000 high
61774000 cobica parana -21.08610 -47.14890 825.00000 821.19300 high
61776800 patrocinio_paulista parana -20.63280 -47.28360 275.00000 277.70690 high
61777000 batatais parana -20.86720 -47.53420 202.00000 195.62680 high
61780000 fazenda_n.s._das_gracas parana -20.73330 -47.55000 nan 3336.99000 high
61780500 fazenda_velha_(cpfl) parana -20.68280 -47.62360 nan 3847.73900 high
61781000 fazenda_silvana parana -20.71670 -47.60000 nan 3677.34800 high
61782000 usina_dourados parana -20.68330 -47.61670 nan 3847.73900 high
61782500 buriti parana -20.61500 -47.68780 83.00000 82.38140 high
61783000 sitio_cachoeira parana -20.60140 -47.70060 258.00000 260.96250 high
